0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,imgpath
-78,-47,-7,-72,-16,-17,-4,21,-2,-11,-6,-9,-7,2,3,-10,15,-17,21,2,-16,3,-4,0,-34,3,13,-16,-13,1,23,0,1,18,-15,-7,-3,1,-2,7,16,-8,-9,0,-24,-25,4,-14,0,-2,15,10,-19,3,3,-3,-2,-13,15,-7,13,1,-11,18,-10,6,-2,-12,-5,0,-3,-14,9,-6,5,12,0,-11,-4,-2,-9,2,1,-12,2,-6,0,10,4,13,-16,0,-10,-1,-17,-7,10,-17,-4,5,10,21,-9,-9,4,-4,-1,2,-12,-3,2,-15,-9,-4,-2,-2,11,-9,10,-9,21,-18,2,-5,2,2,0,19,7,-3,4,10,-1,13,0,-12,15,0,1,0,-8,-12,-8,-2,5,-8,6,-9,0,-3,-12,-7,-4,-9,14,-10,-7,10,-12,-8,0,0,-13,2,-6,2,-3,-5,8,0,6,2,-10,14,6,-12,13,-12,-14,0,-5,-10,-2,-9,-8,11,7,-3,-9,16,2,-7,-10,-11,-6,-18,13,16,11,16,5,-2,0,4,2,-3,-2,0,-10,-6,8,8,5,-8,1,-2,1,0,23,-4,-5,0,16,7,11,1,-8,0,-12,-2,-2,-13,0,-3,-1,0,-3,-2,5,18,11,-2,-13,-18,-1,-12,-5,-3,-5,-4,-14,-19,1,-12,-6,-1,2,-15,-2,4,-3,-5,-1,11,0,-16,-2,-4,-1,0,0,-5,-4,3,0,3,10,7,-2,13,6,-10,1,-2,0,5,-1,-4,-8,-3,10,-8,-1,6,5,4,1,-2,0,-12,0,5,0,-1,-4,-6,-12,-1,1,-6,-1,-6,-9,1,-6,0,-3,4,0,-5,5,2,0,11,1,8,4,-6,2,-7,0,7,-11,9,0,4,-1,7,4,-2,-1,-1,10,4,1,-2,-3,3,0,-2,-4,0,1,4,-1,-1,-2,-2,1,0,0,0,2,5,-1,1,-1,-3,-9,0,0,4,2,-3,0,0,-3,-2,-1,1,0,-1,5,0,-4,3,1,0,1,0,0,-1,2,0,3,0,0,-1,2,2,3,-4,2,1,0,0,0,3,0,0,1,-1,0,2,0,0,0,0,1,0,1,-3,2,0,0,-1,-1,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,static/images/x8fRY60iYCm5.jpg
-118,20,9,-18,-14,-33,27,2,-18,25,-15,-30,30,-16,8,20,-25,-10,36,15,-16,-25,-9,-15,12,45,-3,0,15,0,15,-31,-15,-14,9,-8,-3,7,17,-36,-9,13,24,13,1,-4,0,22,-15,-5,2,11,5,-5,-11,15,20,-9,-16,-2,6,-12,-6,-1,11,-15,14,-16,-14,2,3,-7,-23,-13,27,-4,-21,-3,-32,27,39,-26,-3,-11,-6,3,-8,0,7,1,10,1,-4,32,1,7,-1,6,1,4,-8,7,7,1,-28,-4,-16,-10,-7,2,-10,-9,-7,10,14,-3,7,-22,-1,16,-25,0,0,-8,-10,19,1,0,34,-1,3,10,-6,-3,7,16,0,3,-5,9,-4,-17,12,-1,-5,-12,6,7,11,14,19,14,2,5,0,8,-12,-20,7,4,-9,-10,-5,-16,-2,13,-21,10,26,0,-5,0,4,2,0,-9,8,9,0,9,-6,-4,-3,12,-10,1,-7,-3,-18,-10,5,-7,-15,-3,-1,-9,12,-6,-5,6,-7,-1,-7,6,-6,0,0,8,-12,7,2,5,6,18,1,-8,-11,0,-4,-2,11,2,0,-12,-13,-2,-3,-11,6,3,-9,-3,6,0,8,-3,2,8,7,0,0,-7,2,-2,-4,5,0,5,-6,14,5,6,4,-8,0,0,1,2,2,2,-7,4,-1,-3,-7,-1,-5,-1,0,-5,-3,-6,1,-2,0,-5,5,2,2,1,6,0,1,0,0,4,-2,4,1,-9,2,-4,-3,-6,1,2,1,1,-6,-6,1,-1,4,1,-3,3,-9,1,0,7,-3,2,2,-1,2,-3,10,6,2,-8,-4,2,1,-4,0,6,4,-6,4,1,1,4,3,6,0,1,4,7,0,6,-5,3,-3,0,0,-7,0,0,-1,1,1,0,3,3,-5,2,-1,-1,0,0,-2,-3,1,1,0,-3,2,2,0,-2,0,1,1,-3,1,-1,1,1,-2,0,1,2,-1,-1,2,-1,-1,2,0,1,-3,-1,-3,0,0,-1,0,-3,-1,0,1,0,0,0,0,-1,0,0,1,-2,0,0,-1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,static/images/xBK0v1DK5D7O.jpg
-85,60,135,73,-4,-3,-5,-37,-28,-26,-31,7,10,4,-28,-26,23,3,-24,-20,-1,46,4,0,-35,1,-6,10,14,0,9,22,-14,0,8,-7,-16,7,18,9,8,5,18,2,3,3,8,8,-13,-4,0,6,3,4,0,-6,0,-4,-1,-3,3,5,6,-6,3,7,1,0,-6,2,0,0,5,9,1,-6,-5,-3,14,6,5,9,-8,-1,-3,4,-3,6,3,-2,5,7,0,11,5,-4,0,0,0,-2,6,2,9,-4,-5,-2,1,6,9,0,-6,1,-4,1,1,7,5,-2,0,4,5,-2,-2,2,-9,-3,13,9,3,-1,-3,-1,7,2,3,1,3,-2,1,3,14,-3,6,0,5,-2,-1,3,1,0,-2,-5,0,7,2,4,3,-7,-1,-5,-1,2,-1,0,2,-4,-1,8,-1,1,4,-7,0,0,-7,3,-1,-2,-7,0,1,1,0,0,7,13,-2,-1,-8,0,-4,3,0,-3,-2,-5,-4,-2,-2,-2,3,0,4,-2,-2,-4,3,3,4,-3,-1,5,9,5,4,0,-3,6,-1,0,1,-1,5,-4,5,0,0,-2,6,-6,5,3,-6,1,-1,-6,8,7,-2,5,0,1,-1,-4,-5,-3,-1,4,3,10,-7,4,2,-6,0,0,0,-3,-2,1,0,7,-2,0,-5,1,2,-5,1,0,8,-7,7,1,1,-3,0,5,-7,3,0,1,0,1,2,-3,0,1,-2,4,10,8,0,-4,-8,-6,-4,-1,0,2,-1,-3,6,4,5,-2,0,-1,7,0,0,-3,2,-4,2,-2,0,0,0,3,0,0,3,-1,-3,-9,-3,0,4,5,-2,1,-4,0,0,-2,-4,0,3,2,12,8,0,0,-7,1,0,3,0,-2,-4,6,-1,1,0,-4,0,-1,2,5,0,2,-2,1,2,5,8,-7,-7,3,5,1,-3,-2,-3,2,-1,3,1,-1,0,-6,0,-14,-2,11,0,8,13,-6,12,6,-1,-8,-2,6,-2,2,0,-9,13,2,0,6,-10,5,0,1,-4,-4,-13,1,-3,-1,-2,-2,-10,1,-5,-5,-3,5,-4,7,16,-3,-7,11,5,3,-3,12,-10,-1,-6,-2,-5,-14,-5,0,0,0,0,0,0,static/images/XC03CMF8tr2E.jpg
-118,-31,-62,17,-5,22,-20,4,25,8,-10,0,-25,24,-16,4,-6,-7,-6,12,14,-20,7,4,-7,-21,14,-13,2,0,-3,3,-2,9,-11,-4,3,-8,13,-6,-3,-5,1,-4,18,-4,3,-15,-7,1,0,-13,14,-6,-1,-3,0,9,0,-3,21,5,-10,11,4,0,3,-5,3,-20,19,1,-1,-5,0,-4,1,6,0,-3,-11,9,-9,24,14,3,3,-1,1,0,0,2,11,21,0,2,15,-13,3,10,0,-7,6,3,-9,-8,4,4,-7,7,-4,-6,0,-8,-17,-7,0,-6,-3,8,-5,-8,-16,11,0,-10,9,29,3,0,-8,2,-16,10,-5,-12,14,4,-7,7,-6,8,3,11,11,-3,-10,22,1,5,7,-8,-16,-10,-17,2,-19,-1,-2,5,2,-9,-1,-6,5,7,3,-6,2,-12,8,-7,8,-1,6,0,0,-1,-2,1,1,-6,-2,-5,12,-5,1,-4,-4,-4,-2,1,-3,13,8,15,2,-11,23,-2,2,-1,-5,1,-8,-5,-9,5,-9,13,-4,-5,2,-9,-4,1,-16,6,-3,-3,0,1,-14,0,-1,2,0,-1,8,0,14,-2,-5,-2,13,3,0,-3,7,-6,15,-6,2,-5,4,3,13,-6,11,-1,-4,4,-9,-2,-16,2,5,-1,-6,0,4,-6,0,1,-6,7,-2,-13,-5,-2,17,8,1,-1,0,1,4,-14,6,5,-2,0,-1,0,-7,0,0,-3,-4,1,-8,5,2,-1,7,1,8,11,5,-4,-2,11,-6,2,1,1,-4,2,-8,2,-12,-4,6,-7,-8,4,-1,-3,-1,3,-9,0,-8,-1,-9,3,8,-4,2,3,1,6,10,1,-8,4,-11,3,11,3,12,1,4,-11,0,3,-5,4,0,-2,6,3,1,0,9,-2,1,0,-5,5,2,-3,1,-1,-9,0,3,3,-5,7,9,-1,-7,2,-1,5,-1,-3,0,-2,-3,-2,7,6,0,-3,-5,-2,1,1,0,0,0,0,-1,0,0,-1,5,-7,0,0,1,2,-1,2,1,-2,0,-3,-1,2,-4,1,3,-2,-1,-2,2,4,2,0,2,1,1,0,0,-2,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,static/images/xC5uU9Xn05vd.jpg
235,109,-40,17,-13,11,-61,17,-52,22,11,19,-19,3,38,16,-3,11,38,23,19,21,8,-11,-28,-21,36,35,13,3,55,-37,-1,30,0,-10,5,-3,7,2,-14,-21,-4,11,-23,-16,27,1,-1,6,6,-12,-6,19,2,-3,0,-11,-29,25,-8,-24,-3,-11,7,11,22,-3,-6,-12,-8,15,-2,1,-11,6,-11,9,16,9,0,7,3,-4,2,0,-7,-6,-4,-2,8,-4,11,-1,4,-5,-22,-8,14,-2,-16,-6,-1,5,8,-10,3,-7,-13,0,-8,14,6,12,11,5,-3,-1,4,6,-9,12,2,-6,8,7,0,-2,-14,8,-6,0,1,10,-13,-11,0,7,2,16,7,-10,-7,0,1,0,-22,-7,-11,-13,-8,-3,-10,-14,-2,6,6,3,0,-7,-1,-6,-1,2,-8,5,0,0,-11,3,-9,4,-5,2,5,-3,0,-10,5,3,0,-1,-3,-1,3,7,1,-3,0,-4,0,2,4,8,-4,-9,2,-1,0,-9,7,-1,-1,-6,-4,-7,0,-6,-1,0,-2,1,-9,-5,-2,-4,-8,0,2,-4,-1,4,-11,4,1,3,4,-8,-3,4,9,8,0,-3,10,2,0,-5,8,11,1,-3,2,0,-6,4,1,0,-3,4,10,2,-2,6,4,7,0,8,5,7,-4,0,3,0,-3,-6,-1,2,15,2,-5,-2,0,-8,-4,-1,1,4,-2,2,1,-9,1,-1,1,0,-12,6,-6,4,6,-6,-1,-15,-1,0,-1,2,-1,-7,0,-2,6,4,-1,6,2,1,-2,6,-4,1,-4,3,-2,3,-3,-1,3,2,-9,-4,0,1,-1,4,-10,6,3,6,7,0,2,-10,1,-3,-11,5,4,-1,-3,2,1,-5,10,-5,4,5,-2,-3,-2,-5,-1,6,0,6,-2,0,-4,5,3,-1,5,6,7,2,9,-2,-3,6,-7,2,9,5,2,0,-5,0,1,-3,0,-3,-7,1,-2,4,12,0,-1,0,-10,-3,-6,-3,5,4,0,0,1,-7,-2,1,6,-1,0,-1,7,0,-3,0,-1,0,1,0,4,-5,5,2,2,5,-3,-10,-3,-6,1,-1,0,2,2,3,-3,1,-4,0,0,2,2,-1,1,0,0,0,0,0,0,static/images/xcZ9Cs8Bv7H2.jpg
105,-132,19,-29,7,-29,34,23,3,14,2,7,-13,46,8,38,-1,30,15,-1,-2,10,9,0,9,-24,-28,14,-40,14,-1,28,5,-5,3,11,2,6,23,18,-6,1,3,5,-17,-2,-1,-7,-13,15,13,5,10,-9,18,-3,-1,0,10,1,1,3,-5,4,-6,7,4,-10,-10,-3,4,-8,16,-10,-3,0,1,8,-5,9,1,13,0,-18,1,0,8,1,-3,2,-5,-13,11,6,-8,0,-3,12,3,7,-10,9,-3,-6,-12,-3,0,3,4,0,-4,-5,8,1,1,10,8,6,-2,10,0,-2,5,7,-10,1,1,0,-1,-7,-14,4,-1,7,-2,0,2,0,2,-2,-7,2,-1,3,-4,0,-9,-4,0,0,0,6,-4,-4,3,-5,-1,-1,-3,5,-8,-3,7,8,-9,4,4,2,3,1,-7,-2,0,-3,7,-5,-4,-2,9,-1,9,1,2,8,0,7,5,-6,-8,-1,-6,-4,8,0,-6,-3,0,6,-2,-5,-5,5,2,9,3,-4,-8,2,-3,6,2,5,0,-3,-9,3,5,3,-4,-1,-1,-4,0,-7,9,-3,-11,4,-3,-7,-6,4,0,2,7,0,11,-5,0,5,10,0,-9,2,-11,5,7,4,8,8,-13,-3,-1,7,7,-5,1,7,9,-9,-6,3,-4,0,-4,4,0,0,0,1,0,7,2,4,3,5,-1,3,8,3,-5,1,-3,2,-6,-6,-4,-4,3,-11,-2,-4,4,3,-3,0,2,2,0,-2,-6,1,-1,0,0,-5,-2,-17,0,0,2,10,0,1,6,-4,3,-1,-4,5,-14,4,2,-2,0,0,7,-1,-1,-1,1,2,2,-1,4,-2,-7,-10,2,7,-5,-7,-2,4,-7,9,-5,-5,0,4,2,7,-2,0,-4,-1,-2,5,-1,-10,-4,7,-4,4,-1,8,4,5,1,-2,-2,-4,7,8,-3,16,10,0,-8,7,-6,-2,-1,-6,-14,8,-7,4,10,0,0,0,-4,-5,1,5,-9,1,0,7,-8,0,-5,3,4,-5,4,-12,0,-10,5,4,2,2,0,-3,9,2,5,1,-10,1,-10,-2,-4,3,1,0,0,-3,0,-3,-3,0,-1,3,-2,0,-1,0,0,0,0,0,0,static/images/XEg6EUZfx145.jpg
-30,-66,-11,-68,-5,-2,-10,-52,15,-32,6,-9,18,-18,-38,8,-4,3,-6,-1,17,-2,32,-13,7,-1,7,-3,-6,-36,21,-13,5,-15,22,-14,3,3,-19,-11,22,-3,-8,-10,-8,6,12,-12,5,9,-11,2,0,4,12,19,0,-8,-5,0,21,-2,14,2,15,13,-9,1,-14,-9,-1,1,-6,7,-1,8,3,-20,15,1,-8,7,15,-2,-1,-1,-14,-3,9,-3,-12,-8,-14,2,-15,-17,9,-10,-8,-20,6,-6,2,2,5,3,10,-2,12,9,1,11,-1,0,1,-1,6,-10,-8,-4,-7,4,-1,-11,14,3,-2,-4,-4,-4,4,-11,-26,0,-15,3,0,-12,10,9,-1,-1,3,4,0,-7,4,11,-2,1,0,4,-5,-3,5,1,-3,-7,9,0,1,-22,1,5,11,-4,-9,7,-13,-3,0,0,-10,-13,3,-5,8,0,-12,12,9,-2,-1,0,2,1,-3,0,-12,8,0,3,5,-3,-3,2,-3,-1,1,2,-4,-5,0,-1,4,0,5,-6,-5,9,6,0,0,-6,12,-4,9,3,0,2,10,-3,11,-9,-1,-3,7,11,9,7,-12,6,4,2,0,-1,0,3,11,-2,5,18,-1,-1,1,-3,-4,-20,12,12,15,9,0,10,-2,-2,8,0,0,-5,6,-8,20,7,0,0,0,4,-4,8,-4,-8,-2,-1,-3,-7,-14,1,10,2,1,-5,-7,-2,-12,-3,-13,0,8,-2,-1,1,-10,1,-15,0,-2,14,2,-5,9,9,1,1,0,-9,7,10,8,-5,9,7,-8,0,-2,-5,2,-3,-6,5,-7,7,1,-9,1,5,-5,6,8,-10,8,0,-3,1,-7,7,2,-8,-4,4,13,-3,1,12,0,-3,-11,7,0,3,-4,2,1,-3,2,-3,-1,-10,-5,-2,3,0,3,4,0,3,1,3,-5,-1,0,0,1,1,0,1,2,0,-3,-3,3,-1,1,0,-2,-1,0,0,0,0,1,-4,0,-2,3,-3,1,-3,-2,0,-1,4,0,-1,-3,0,-2,-3,-1,0,1,4,1,2,-3,2,-2,2,3,-2,0,0,2,0,-2,0,0,0,0,-2,0,0,1,-1,0,2,1,-1,0,0,0,0,0,0,0,static/images/xgWwW42HWu94.jpg
-111,-22,-58,-7,-23,-14,5,-12,-7,13,-5,-17,1,6,15,-14,-25,22,14,10,-25,5,-7,-25,-15,6,-3,-9,33,12,-6,13,5,-9,21,10,-22,15,12,9,6,4,-22,-9,0,3,-10,6,29,-10,-6,-22,5,0,3,-15,-23,4,-10,-7,0,17,0,13,25,-7,2,1,-16,-5,3,-1,2,0,5,27,12,11,-15,-30,3,0,0,-33,12,0,-20,24,10,0,22,-3,1,19,3,-9,-4,5,9,-5,-15,-16,20,23,16,-10,12,11,6,5,-14,-13,19,5,6,-7,0,3,-4,3,6,14,11,4,9,3,-8,-2,10,9,4,13,-1,-8,4,22,-20,19,-4,20,-13,-8,-28,-4,0,1,-5,5,-2,-3,1,-7,10,-3,15,-5,3,-7,4,10,9,-14,-12,8,-4,-11,0,1,5,0,14,14,4,-6,-1,1,-4,2,8,-17,-8,3,-6,-13,-7,11,14,-1,0,6,28,4,9,7,-1,6,1,-5,-1,-5,12,12,-14,-7,-2,1,-20,10,-7,-8,-4,13,13,-1,-6,3,-7,-19,6,2,-9,1,8,12,4,3,5,3,5,-2,12,-7,-12,2,-8,1,0,11,1,-8,0,1,0,20,0,0,0,10,7,-1,1,-7,3,4,-1,6,-10,1,0,-3,1,6,-2,7,5,-12,-4,0,0,-1,8,0,-6,2,4,3,1,2,7,0,-8,1,4,-3,-3,-7,8,-1,0,1,1,-6,-12,2,2,0,5,8,-2,-3,3,-3,0,-2,4,-9,3,3,-5,0,4,5,3,3,2,0,6,7,-1,-2,-3,-3,1,0,-6,4,-1,3,1,-9,1,5,1,3,-6,0,-2,-8,3,0,2,1,-3,3,1,0,0,0,5,-5,3,-2,0,-3,0,-2,4,-4,1,0,-2,1,4,-1,2,4,1,1,-1,0,0,6,-3,-5,-1,2,0,0,0,4,2,0,0,0,1,-1,1,1,0,1,0,0,0,0,0,0,-1,0,-2,0,2,1,0,0,-1,0,-1,-4,0,-1,0,-2,0,0,0,-2,-3,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,static/images/xj6t4uBa3u9Z.jpg
264,-176,45,58,-14,-29,51,-18,-27,22,8,18,-57,-28,-20,-3,-38,-11,-16,-18,11,-9,11,4,23,2,-8,12,2,8,4,8,-2,0,-6,-7,-5,4,-2,22,9,15,9,1,0,2,-6,12,18,-4,2,12,28,13,-10,0,5,-16,-26,-8,-5,-2,-1,4,25,6,2,-1,-2,1,8,18,-21,-5,-6,-10,-4,1,-6,1,2,-14,4,6,7,-14,4,4,-12,0,-6,-6,2,-11,-21,2,-2,-6,-2,-19,-3,0,1,7,2,-7,-11,3,2,1,2,-11,6,5,-12,10,-7,-5,0,-3,-3,-6,2,6,12,9,0,0,-4,-4,-2,0,-7,-2,-1,-2,-12,1,-3,-3,-4,4,-2,2,9,-2,-1,1,-5,-6,11,1,-6,7,3,-13,-4,8,-1,-3,-4,0,0,-3,2,-2,-2,-2,-8,9,-3,-2,2,0,-8,-1,2,2,-2,-6,1,-5,6,3,-5,-8,-6,0,7,-1,0,3,3,4,-5,0,-1,2,-3,3,0,4,1,3,-11,-4,6,0,8,2,0,0,5,1,0,7,-2,-1,0,0,5,-5,-5,-5,1,-1,-1,9,-2,1,6,-8,5,6,1,-8,0,0,-2,4,0,-5,0,3,2,1,-12,-1,7,5,4,-11,0,-6,-6,-4,-6,2,0,10,-5,-10,7,0,9,0,0,4,-9,-1,8,4,1,0,-3,-5,0,10,0,0,-2,-6,-3,-1,-1,3,4,7,2,1,1,3,0,-11,11,5,-2,0,-4,0,1,-2,3,3,7,2,-5,-6,2,-5,-5,5,0,5,5,4,0,0,0,1,0,0,-3,12,0,-3,-7,5,5,3,-3,4,-6,0,-5,3,-3,1,-1,-2,-7,-3,0,-9,-1,0,-1,3,-3,2,7,10,2,3,0,-2,2,6,1,-5,2,12,-2,3,4,6,6,-1,-1,0,-1,6,-3,5,0,6,2,-9,-9,-2,-6,-5,2,4,1,-6,3,-5,-4,7,9,4,-7,8,-1,-7,0,-7,6,2,12,-3,-3,-5,2,8,-10,0,-2,2,2,0,-2,-3,-5,-2,0,4,8,-1,-14,6,6,-7,0,-1,-2,7,-7,8,-9,-7,3,-6,4,-2,-1,-3,4,0,0,0,0,0,0,static/images/xkp52OZ2I6qZ.jpg
-112,-2,-27,-25,-5,-12,0,23,-9,36,7,9,6,-25,11,13,-14,3,23,-17,-32,1,-8,2,2,19,-5,-16,13,9,1,-8,-13,6,-6,-6,-14,0,5,11,10,4,-11,14,-10,4,7,-10,-24,-2,31,-9,11,-6,9,14,-12,-2,0,6,-2,-6,0,-2,4,15,3,-11,-2,-9,0,0,-8,-11,15,6,11,-4,23,-3,11,8,-12,-14,10,11,-3,-7,-10,5,-16,6,7,8,-5,24,21,3,8,6,1,-3,-3,-4,-5,2,8,4,5,11,10,6,3,6,17,9,-12,-4,-4,-3,7,0,-2,-7,-2,-4,-1,4,-1,10,4,-6,20,4,-9,-1,-9,-6,-5,-4,-1,6,14,6,12,-5,-1,7,0,-8,-11,15,12,-2,1,4,-6,6,-7,-1,-11,-7,-1,-5,-1,3,-12,-2,-3,15,-3,17,-13,6,-6,3,0,2,-10,0,15,-10,6,11,19,-1,-18,17,-6,5,6,0,1,-8,-2,1,-11,0,7,-6,0,2,3,3,9,2,-11,2,-4,-7,9,0,-5,-12,9,12,-6,-8,16,14,8,11,10,0,-9,13,12,-12,-1,8,-2,-14,2,4,5,-9,8,4,-4,-5,0,0,17,3,15,5,2,4,9,-9,5,-2,0,-5,7,4,2,2,11,-4,-5,-1,-7,0,3,4,0,-3,9,4,14,3,-11,7,8,-2,2,0,-5,-13,5,-13,0,1,-5,4,10,9,-1,-1,-10,-7,0,-3,3,-7,-6,-7,-1,6,-3,15,-6,6,1,-9,16,4,2,-3,-1,9,-5,11,-7,-5,0,-2,0,-5,2,0,5,0,-1,3,1,7,1,13,3,11,5,-1,0,0,1,1,1,2,0,1,3,3,-10,2,1,-5,-12,-2,-4,-5,1,-1,0,-2,-6,-3,0,-8,0,-3,-3,0,-4,-3,-3,1,2,-1,-1,-1,-4,6,0,-3,-1,-3,2,2,-5,0,4,0,0,6,1,3,-1,1,-2,1,-2,2,-6,0,-1,-1,1,0,1,-1,-3,2,2,4,-3,3,2,2,1,0,0,-1,4,-3,0,0,0,-1,-1,-1,-3,0,0,1,-2,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,static/images/XLHI43k2REn8.jpg
-118,3,44,-31,-6,0,19,15,-4,-10,23,-19,-2,6,-2,7,9,-13,34,15,4,-16,12,-15,-4,22,26,-6,-14,-1,-7,0,-1,6,-8,-3,1,-5,13,-16,20,-6,11,-2,-8,-5,-26,-11,4,-11,-1,1,1,1,0,-14,10,-4,-14,-8,-5,0,18,-1,6,-9,5,-3,0,-1,0,-1,15,-4,4,3,-10,-25,-16,12,6,7,-8,-16,0,1,-5,1,-1,-4,-2,-2,0,-7,12,-7,-11,12,-1,-1,13,-8,14,8,0,-18,-10,0,-1,5,-5,-10,-8,-5,5,-1,6,16,-1,1,-1,-15,2,2,15,2,-3,13,-5,0,-6,-1,3,7,-7,-15,3,6,-7,-10,0,-3,-1,6,-6,-8,0,3,-14,7,-7,1,-10,8,1,-9,-1,-7,10,-2,1,7,-6,-1,-2,-18,1,-10,2,-12,-2,-8,-6,-2,6,18,-8,-7,-3,-8,3,10,16,-11,3,0,-4,5,1,24,6,-7,5,0,3,5,4,-10,1,8,1,-5,0,-14,6,-12,26,3,12,-5,6,0,14,0,2,10,-12,-2,9,0,24,18,-10,-4,2,4,3,4,9,-3,-7,0,6,-5,3,-5,6,8,-2,15,18,-5,1,13,-11,12,-2,0,-15,-7,-11,4,4,4,2,-5,-8,12,2,8,15,-4,0,-1,-1,4,1,9,-5,0,-2,6,-3,-6,10,16,2,-9,9,-12,4,-5,-2,-1,0,5,-2,-3,-1,-2,2,5,-15,-6,-4,2,1,-9,-1,16,-2,2,5,-7,-6,0,4,3,-1,-5,3,-1,-4,-9,-2,2,0,7,-11,0,1,-3,0,-5,-7,-1,-3,-5,-12,10,1,-1,0,2,-1,2,-6,7,-1,2,-1,-8,2,3,-4,4,3,-3,3,2,2,-3,2,-2,-1,4,-9,-3,0,1,0,2,1,-2,6,-2,-1,0,1,5,0,0,-3,0,2,-3,-1,0,-4,2,4,-11,-1,3,7,0,-2,2,5,0,-1,0,-2,-1,1,-1,3,-1,-4,2,0,-1,1,0,2,0,0,-1,0,0,1,3,2,2,0,1,0,-1,1,-4,-2,0,0,-1,0,0,0,1,0,-4,1,0,0,-1,0,2,0,-1,0,0,0,0,0,0,0,static/images/xn65qp33TrXI.jpg
